fiscalDateEnding,Ticker,net_income_minus_taxes_over_net_income,pretax_non_operating_over_sales,sales_over_assets,income_to_equity,earnings_over_price,relative_price_evolution,net_income_to_common_over_net_income_smoothed,liabilities_over_equity,inventory_over_current_liabilities,working_capital_over_sales,dividend_per_share
2021-01-01,ISTR,0.7372980922372331,0.0,0.011179600311952415,0.0184075257881645,0.5275497551617111,-0.19950372208436729,0.0,8.5171552802998,0.01729928070881939,-59.22982218822119,13.290938699812775
2021-02-01,ISTR,0.7338424131642602,0.0,0.010782627045513436,0.019031700310240717,0.4622481802506127,-0.04714640198511166,0.0,8.564889474149668,0.023829200375216603,-60.736103226145595,15.510578317470488
2021-03-01,ISTR,0.7327241060215597,0.0,0.010521786942950785,0.021591050992745244,0.4936556837070283,0.01985111662531036,0.0,8.699682982143074,0.0007536663035696377,-62.097289280306306,17.89314890557768
2021-04-01,ISTR,0.7335699986526572,0.0,0.010460805754203408,0.026639515122401033,0.5709970611386286,0.09727047146401979,0.0,8.965591816829628,0.0,-62.78722277192835,20.34436792816559
2021-05-01,ISTR,0.7353412948143717,0.0,0.010540160327841188,0.028990187780264885,0.6117404188038502,0.1205955334987594,0.0,9.296142659131851,0.0,-62.572631181413016,21.943163499142358
2021-06-01,ISTR,0.7372463266173819,0.0,0.010635985464514853,0.02268711485152464,0.4714380265583023,0.13598014888337473,0.0,9.661137147757414,0.0,-61.67181661430985,22.17815049971509
2021-07-01,ISTR,0.7416228616383839,0.0,0.010657720000517349,0.004342182846590402,0.09303386283055394,0.08933002481389574,0.0,9.994594208181365,0.0,-60.573080815292485,20.651235973510673
2021-08-01,ISTR,0.7437840430277987,0.0,0.010614034457076102,-0.020906110480589053,-0.4296129736385297,0.11612903225806459,0.25,10.0,0.0,-59.65390130711989,17.78045304974786
2021-09-01,ISTR,0.7486440354226862,0.0,0.0105291152086313,-0.042247084511094934,-0.8720363145247781,0.0928039702233252,0.5,10.0,0.0,-59.15613414172,14.38244672191093
2021-10-01,ISTR,,0.0,0.010430626726699584,-0.04793528068532911,-1.1552269415710175,-0.07196029776674939,0.75,10.0,0.0,-59.21417236547757,11.37214043398728
2021-11-01,ISTR,,0.0,0.010337040282062171,-0.02660363413869057,-0.6733139872659631,-0.11066997518610411,1.0,9.99315324547414,0.0,-60.03655174351301,9.381322952265133
2021-12-01,ISTR,0.7632641291810842,0.0,0.010281700284457723,0.02859050775356763,0.7235685587742263,-0.08635235732009916,0.75,9.35953717672858,0.0,-61.82629915256373,9.331926086305623
2017-03-01,VRTX,0.9839156266649446,-0.024217943300714407,0.24254836676787583,0.14722904124274347,0.18220471187256496,0.2066872655043035,0.0,1.7510787125926957,0.1674574720904213,1.9336549520230357,21.366465621230397
2017-04-01,VRTX,0.8322491289476285,0.016966587322252508,0.19645040348129006,0.10194120890619347,0.12467371983672178,0.30545133524608237,0.0,1.1885575832565805,0.15552717099835628,2.0971538214646746,18.429711163443155
2017-05-01,VRTX,0.7252527578865378,0.011900546537610864,0.17429417639346514,0.056232622199881,0.06748182287028698,0.3639373206797616,0.0,0.9002307768238043,0.15022853099245803,2.23473830237007,16.166555857970174
2017-06-01,VRTX,0.6502815491464041,-0.0316116404936275,0.16561236720057318,0.009637800572077049,0.011098980911906819,0.422092253365703,0.0,0.7596076757508846,0.1475249677809295,2.477272883360048,14.437816678919864
2017-07-01,VRTX,0.6351310081044499,-0.0899985593871395,0.1663282723677632,-0.029798355842685247,-0.02877416240227287,0.6753476053851246,0.25,0.7212415830565326,0.14561786078138128,2.6227881938307784,13.406241411119419
2017-08-01,VRTX,0.7590020004445432,-0.1403834053986846,0.17272788309211645,-0.056232029454482045,-0.050628244205160856,0.7715736040609136,0.5,0.7399307092526866,0.1428493426168134,2.6670010020342327,13.081066192163027
2017-09-01,VRTX,,-0.15761417588404694,0.18077118491710506,-0.05709266189156875,-0.054112998495184333,0.6777753255352017,0.75,0.7736507094991028,0.13815479381320006,2.6245392864394286,13.592309044704077
2017-10-01,VRTX,,-0.13336729820354518,0.1861621963160125,-0.028615448822086012,-0.02868325641926367,0.6136614433899799,1.0,0.7832517489597599,0.1325455521249378,2.53464251216997,14.843931436876039
2017-11-01,VRTX,2.0,-0.08161024238559421,0.18741619306042928,0.014147774606405606,0.014891212191832896,0.5922533657029352,0.75,0.7675583197452366,0.1309091824692431,2.4572383020327373,16.43381716460345
2017-12-01,VRTX,1.4490634063009018,-0.020402557263740077,0.1837652079207809,0.04929917456052129,0.0523242418457764,0.6537188258662547,0.5,0.7362794801562548,0.13853033719000074,2.4699805491053093,17.71864924222364
2018-01-01,VRTX,1.2351395670707201,0.045281225418729934,0.17544538970392262,0.06826415313516015,0.06876512447095491,0.8414257338335909,0.25,0.6959679857351617,0.1628069677036239,2.653380603223788,18.43711643354315
2018-02-01,VRTX,0.871109131079241,0.10311732660347245,0.16664388923376172,0.07763367988787365,0.0833659923967452,0.8321562568969321,0.0,0.6560719639705127,0.20393257069807766,3.009240232838683,18.90243177096819
2018-03-01,VRTX,0.9251353775767338,0.1338032674832514,0.16210554382599027,0.08649875906123898,0.09980546262866255,0.7984992275435885,0.0,0.6261888473071444,0.24180443567082155,3.4192308365672233,19.545964429109645
2018-04-01,VRTX,1.055268968218529,0.1309022062227198,0.16325595251789343,0.09971055085555212,0.12930849570014083,0.6901346281174132,0.0,0.6040826180910186,0.24751470593925615,3.707750942055862,20.868810270737455
2018-05-01,VRTX,1.1560542702738448,0.10165521929404116,0.16801726950775916,0.10194311998277368,0.13674841054779296,0.6994041050540718,0.0,0.5944263698669405,0.22544904828622278,3.786344300421433,22.67411538554838
2018-06-01,VRTX,1.1193624890201954,0.058116855922367275,0.17349251024014933,0.0763789820776807,0.0943640578603997,0.8755241668505849,0.0,0.5968960725010986,0.20461474969492346,3.721778815210261,24.881895244872073
2018-07-01,VRTX,0.3867982688416145,0.010027580646550162,0.17687337135952674,0.020208915702058204,0.024048998058072205,0.9316927830500994,0.0,0.6085878805277563,0.19972836294110197,3.6547879173994953,27.080901942993627
2018-08-01,VRTX,-0.024934895833333304,-0.04171934525057442,0.17627619548265913,-0.015063577311806508,-0.017151656081012996,1.0348708894283822,0.25,0.6092866316493808,0.2037540836643748,3.66337187677363,28.825159959763887
2018-09-01,VRTX,-0.031282525282338824,-0.08812608742758449,0.16978190112620217,0.043873516304927515,0.05142482226937385,1.1269035532994924,0.25,0.5746702738917036,0.20816950010815088,3.7196701992903187,29.358399926093583
2018-10-01,VRTX,1.4013971644654077,-0.1181714590153939,0.15885197914804827,0.1905821496008474,0.2936209027808173,0.8700066210549549,0.25,0.509538088868102,0.20558656770024245,3.7328700720593972,28.324754824713523
2018-11-01,VRTX,1.5875003466312563,-0.1267285498745685,0.14760451970758964,0.31656951063252153,0.5355815739243013,0.9950342087839328,0.25,0.44710310841094647,0.19335846843881344,3.663407322683298,26.281691571857085
2018-12-01,VRTX,1.9292352965669661,-0.10944068883561313,0.1393083908831044,0.34959549765816805,0.720280082236724,0.8286250275877289,0.0,0.4082552703901039,0.1738128981581647,3.548548587623175,24.215817591181317
2019-01-01,VRTX,1.941275426747242,-0.06337720812469512,0.13391723232065536,0.276536405353343,0.5187970038901438,1.1067093356874862,0.0,0.3912895416992489,0.15143316937679005,3.467747178760947,22.848832741107618
2019-02-01,VRTX,1.8476686568573575,-0.0013592660816807893,0.13125432600139733,0.15237993190917054,0.2919290225349436,1.082873537850364,0.0,0.38676931915964846,0.13386840998788407,3.462322370682896,22.982863839092943
2019-03-01,VRTX,1.4628422693464858,0.05050702732297728,0.13119670542191378,0.056873427613202854,0.11225889656043864,1.029905098212315,0.0,0.38528062823700227,0.12354446762129587,3.512734254490118,24.96658018641299
2019-04-01,VRTX,0.4956823460010453,0.08268934379388741,0.13335489770441367,0.02306731107138957,0.05062041724398653,0.8647097770911496,0.0,0.3813220743164263,0.11736707118936004,3.570448610708226,29.30097673686953
2019-05-01,VRTX,-0.11837469742901419,0.08520112511753766,0.13515466272268276,0.03647764483253785,0.08374694854331949,0.8338115206356214,0.0,0.3798354443195406,0.11457662751064743,3.6067144988535467,33.65375360043779
2019-06-01,VRTX,-0.12885478432300942,0.060744104120608565,0.1338305084360197,0.052747306934071536,0.11225543011438709,1.0236150960052965,0.0,0.387281963484955,0.11357586442400851,3.634413887952887,35.69743901594168
2019-07-01,VRTX,0.5630489822193215,0.014468812667238453,0.12844499052482383,0.04202676977522189,0.09913875463382295,0.8386669609357758,0.0,0.4059688456933751,0.11364724883599889,3.68290234038914,33.64478742911529
2019-08-01,VRTX,1.0196372180195608,-0.030304687456838068,0.12375847022380462,0.018950608050422278,0.041584358370722704,0.9865371882586627,0.0,0.42582870338611717,0.11469670213867093,3.7354409477676156,29.318970690997798
2019-09-01,VRTX,1.0178673222862256,-0.030181253869121568,0.1263984697426447,0.010948731429624353,0.026067920189487847,0.8695652173913042,0.0,0.43041869694144397,0.11685988995560496,3.7021555929772436,25.70623442736867
2019-10-01,VRTX,0.9049684108888559,0.024666952206677303,0.1391227338558863,0.03370820624015631,0.07275043373191518,1.1571397042595453,0.0,0.41201270060510453,0.1200706895709774,3.4941057571362113,25.208396041027463
2019-11-01,VRTX,0.7721688287658144,0.07819145337435754,0.1563810922552372,0.06981436624342384,0.14028160700952916,1.447031560361951,0.0,0.3848713138837469,0.12354810728422398,3.1391293581002118,28.113660716953408
2019-12-01,VRTX,0.794804145129504,0.08879084955758475,0.1698949265279111,0.09584397930469181,0.20325797900586665,1.4161333039064221,0.0,0.3669895570333745,0.12548592439319853,2.7727537278869097,34.03238359760099
2020-01-01,VRTX,0.8337017885653412,0.0478254105306797,0.17584893977970475,0.10209378835758931,0.2130013587750756,1.5055175457956302,0.0,0.36573504391856676,0.12479713892703903,2.524464740428586,42.878484550785686
2020-02-01,VRTX,0.855238219224931,-0.010187317852409793,0.175027393802985,0.0968572419458835,0.2073296788642283,1.472191569190024,0.0,0.3729255882752027,0.1228496650312486,2.4328791783691552,52.9545740931527
2020-03-01,VRTX,0.8785044540643322,-0.04137661564496765,0.17036689039188477,0.09328153441827743,0.19225530203255306,1.625800044140366,0.0,0.3763041165621062,0.12158375304630382,2.46990567957887,61.90903743619908
2020-04-01,VRTX,0.9144745802563605,-0.02026505431274621,0.16346769478238343,0.09887135457220353,0.20227079594855363,1.7720150077245638,0.0,0.36937668021569975,0.12170725913790091,2.603414326399316,69.62368417506488
2020-05-01,VRTX,0.9565281410962213,0.028940271734281285,0.1562746393218282,0.10740481412545937,0.20250736326412638,2.177664974619289,0.0,0.3603871756929315,0.12222862264585801,2.793335154610866,75.11389324368123
2020-06-01,VRTX,0.9917995180067657,0.0700151198601495,0.14921987434476464,0.11135031961998297,0.21898421625536643,2.2035974398587506,0.0,0.358696395195154,0.12187986478672774,3.0040823835358244,78.85460681920858
2020-07-01,VRTX,1.007099974679359,0.0736170139381932,0.1433254311102801,0.10610053295976889,0.23010823015857576,2.0015449128227765,0.0,0.3689570544313266,0.12030417409604362,3.1897399581461117,80.3285411317341
2020-08-01,VRTX,0.9971521386283677,0.05681039069004492,0.13871501450783502,0.0946816795502913,0.20473632465949101,2.080114764952549,0.0,0.38311510147712696,0.11962238165812872,3.3353696505718453,77.76617312532727
2020-09-01,VRTX,0.953002236168643,0.0478654281332743,0.13611050721608106,0.0820601482294218,0.185756488664761,2.0028691238137277,0.0,0.3895211799436723,0.12248344083360196,3.446853713298179,68.74821549612048
2020-10-01,VRTX,0.8658951289252507,0.06457024778483705,0.1357434464445347,0.0727315932230759,0.22003016356112926,1.2992716839549767,0.0,0.38145917844965405,0.13026700081241271,3.5505528326137803,53.61695771255844
2020-11-01,VRTX,0.7426442513774387,0.0874895437499467,0.13686098543686256,0.0680619273137933,0.19313783666582612,1.5132421099095121,0.0,0.36569282168251516,0.14097645844179835,3.657449892688225,39.53276434347226
2020-12-01,VRTX,0.6248951715116106,0.08774373087933555,0.13851655847338554,0.06955265460238523,0.194328073548232,1.6080335466784375,0.0,0.35283418520053417,0.14954833555259653,3.7565487868623166,37.363800141387884
2021-01-01,VRTX,0.5652750520347539,0.04949219543686036,0.1400872208233803,0.07650192839077523,0.22423243181348532,1.5279187817258881,0.0,0.3484921339703791,0.15256388212266903,3.826372860956614,52.298794492291805
2021-02-01,VRTX,0.5830464212780464,-0.003761290644609406,0.1413804419488156,0.080379491752407,0.25704424386305796,1.3455087177223573,0.0,0.3492240082492019,0.15250366057006187,3.8543836737512414,69.59864026746736
2021-03-01,VRTX,0.6543198358335969,-0.038778522361183204,0.14232741252023617,0.07273045951706934,0.23209015163848415,1.371330832045906,0.0,0.34907754279556014,0.15373215709472493,3.8483047061239652,70.33209120481375
2021-04-01,VRTX,0.76578631792703,-0.044235614874000614,0.14325427732997006,0.04760971896561738,0.1509562620311689,1.4078569852129772,0.0,0.3440947948991863,0.15948381861036728,3.8227100620088508,43.55869192309466
2021-05-01,VRTX,1.0039180724253844,-0.0268874776772189,0.14450446840953812,0.020271172668668933,0.06780317003766793,1.302251158684617,0.0,0.3364216908865439,0.16762541829576783,3.788191757039636,7.371302012326757
2021-06-01,VRTX,1.42290048247247,-0.0035129393265193464,0.14673671046695194,0.007277198589534422,0.025432142641714908,1.2250055175457955,0.25,0.32896473792559605,0.1751315583125686,3.7438885311356613,-15.306643169105815
2021-07-01,VRTX,1.5348367882836171,0.010560100435037004,0.150080823094816,0.02140690956305187,0.07565517007735245,1.2244537629662324,0.5,0.32474843952876764,0.1782542158449626,3.687572689207365,-5.160125259226786
2021-08-01,VRTX,1.3547406967330062,0.015653842591590018,0.1539677061766061,0.05390627508752271,0.1943480274977025,1.2102184948135069,0.5,0.32332869216182925,0.17746870070702273,3.6210424118478706,29.283546600568297
2021-09-01,VRTX,0.9310973058987262,0.014227150578278811,0.15723940851487211,0.08938769291851141,0.3616894920228981,1.0016552637386886,0.5,0.3240091921817351,0.17419540878374143,3.555994783730652,71.40500641107094
2021-10-01,VRTX,0.7549071606595228,0.00928271080924326,0.15888046027681915,0.11271769928127627,0.45588594862600224,1.0407194879717503,0.25,0.3258401619923528,0.17020807132149474,3.507733384933351,103.52171889307476
2021-11-01,VRTX,0.7244092158178815,0.0027236943796993215,0.15812584585871928,0.11213835867736363,0.4591963501733022,1.062900022070183,0.0,0.3281180549208276,0.16664765687380803,3.4911765320599297,111.11152912435641
2021-12-01,VRTX,0.771088576006791,-0.003280903213355206,0.15429741299088032,0.07624752475247525,0.27290510514341604,1.4233061134407414,0.0,0.32995049504950497,0.16484593837535014,3.518690879193455,77.43136186770428
2017-03-01,TFSL,0.48497506500149185,0.0,0.007879567889226113,0.013978276800981893,0.10086116458330602,-0.021777516185991663,1.0,6.9875309075959695,0.0012033510340979394,-70.33283476120604,-2.353239589585298
2017-04-01,TFSL,0.47652030672147017,0.0,0.007920344545753862,0.013403068213984688,0.0970486108904946,-0.026486168334314275,0.5,7.026178818034861,0.0009909986455258434,-70.03519052024241,0.35961040319637416
2017-05-01,TFSL,0.4756119628438322,0.0,0.007970075394037298,0.013351408007945076,0.10249166096604331,-0.08063566804002353,0.3333333333333333,7.048729199886595,0.0008542860188735198,-69.68557448459906,1.2952138951205225
2017-06-01,TFSL,0.4773290686121607,0.0,0.008023686083974668,0.01358349665956138,0.10559989407757858,-0.08946439081812818,0.25,7.062342336542634,0.0007693476899505706,-68.95423487787285,1.228233674808055
2017-07-01,TFSL,0.4891301259225414,0.0,0.008069767388081616,0.013856304949885715,0.10467907631779526,-0.059446733372572,0.0,7.071672907520892,0.0007283351028423893,-68.157803149289,0.8463718913025359
2017-08-01,TFSL,0.49897104666586084,0.0,0.008103198454055197,0.013951758297500163,0.10995231698136981,-0.09476162448499104,0.0,7.083134467396879,0.0007148017532816617,-67.38176767887911,0.8419508673477027
2017-09-01,TFSL,0.49463054404573037,0.0,0.00811403971630439,0.013620448780118335,0.10268511012526377,-0.050618010594467355,0.0,7.102304848815859,0.0007165331607080646,-66.73215522461778,1.967237886904869
2017-10-01,TFSL,0.4666592440559029,0.0,0.008100144128294197,0.012798264792213555,0.10113351892720522,-0.09240729841082984,0.0,7.130432190083688,0.0007190218649804125,-66.28306847092415,4.408747924998955
2017-11-01,TFSL,0.4190910948535816,0.0,0.008077887790718953,0.011890403400684394,0.09532649553386718,-0.1035903472630958,0.0,7.157305186503697,0.0007075107593432442,-66.06072722940655,6.796157040482445
2017-12-01,TFSL,0.38191408806367894,0.0,0.008069842193336924,0.011532459407365768,0.09457283745052346,-0.12065921130076507,0.0,7.166084349888691,0.000668550833839154,-66.01240911175266,7.061205083134023
2018-01-01,TFSL,0.39939291449953124,0.0,0.008092955139329635,0.012065771685440183,0.10171118201270582,-0.1394938198940553,0.0,7.14680803219318,0.0005926027227843543,-66.02988613298406,4.028934833378368
2018-02-01,TFSL,0.48023468305384504,0.0,0.008148983088280546,0.012970619879709776,0.10979744722854663,-0.137139493819894,0.25,7.1080953789924965,0.0005035887317397732,-66.01019424881281,-0.369296458075683
2018-03-01,TFSL,0.5871663001946663,0.0,0.00822554956180942,0.01347789766995511,0.11448380062569026,-0.13537374926427304,0.5,7.068024245647606,0.0004372346031851611,-65.87910779700427,-3.1869463600427044
2018-04-01,TFSL,0.6686551811625113,0.0,0.008331515454602345,0.013237867209920467,0.11122685772315949,-0.12242495585638602,0.75,7.0287485927452895,0.0003987693057909095,-65.57535383427002,-3.2246627526110765
2018-05-01,TFSL,0.7009290305362165,0.0,0.008428487896256283,0.012558862820792119,0.09858383883815486,-0.058269570335491405,1.0,7.000521576607888,0.0003855491243569049,-65.13993872654537,-1.253237141219359
2018-06-01,TFSL,0.6911414580445866,0.0,0.008489090554628381,0.01196073555515575,0.09550585432929651,-0.07180694526191866,0.75,6.985240882051964,0.00037793038169428876,-64.68568010438416,1.0269082723366798
2018-07-01,TFSL,0.6575985819943418,0.0,0.008489077091002096,0.011877285084833846,0.09858936613457948,-0.10417892878163615,0.5,6.986843216935989,0.00036281028898721494,-64.39776144021809,2.103493175649995
2018-08-01,TFSL,0.6211222554551314,0.0,0.008459835241571833,0.012102822670469013,0.09933785350225578,-0.09123013537374924,0.25,7.0053779437166295,0.00034309549528007056,-64.31941956025214,2.2890206375053657
2018-09-01,TFSL,0.5990345539777344,0.0,0.008445936506685738,0.01228670999383532,0.10386515834297473,-0.11653914067098281,0.0,7.0403121239487625,0.00032782911303216937,-64.33616633666007,2.2120637028164034
2018-10-01,TFSL,0.5996247678164953,0.0,0.0084789874530559,0.01217591883516516,0.10486437312324226,-0.13419658622719233,0.0,7.086888668949175,0.0003233781509991269,-64.22683142840266,2.3731076669892848
2018-11-01,TFSL,0.6227770528257219,0.0,0.008550597448835504,0.011888822811788274,0.09370918321808845,-0.05709240729841081,0.0,7.134875961217191,0.0003271166627190631,-63.89407186003738,2.5878978988906436
2018-12-01,TFSL,0.6579649239044073,0.0,0.008635914092586405,0.011660301184782484,0.0909919310635142,-0.050618010594467355,0.0,7.1654096273612495,0.0003345093282119121,-63.43753716789612,2.4848325170622902
2019-01-01,TFSL,0.6892119213830933,0.0,0.008721183181543241,0.011630560961366542,0.08957730992274779,-0.040023543260741645,0.0,7.170917939728915,0.00034132577865854494,-63.06698714103644,1.8384050058397519
2019-02-01,TFSL,0.7063419600544557,0.0,0.008788887644893018,0.011672726623778471,0.08547098341506548,0.008240141259564515,0.0,7.169195773996766,0.0003414476147907201,-62.899800877426536,1.0356454224618064
2019-03-01,TFSL,0.7113651463246337,0.0,0.008823276629984021,0.011595722313268835,0.08813795352485711,-0.030606238964096533,0.0,7.1836116095473175,0.0003307399879253655,-62.88679038608908,0.6293290257911683
2019-04-01,TFSL,0.7149166140886577,0.0,0.008824411462847966,0.011265747151276576,0.08444107396215747,-0.020600353148910955,0.0,7.234892777125755,0.0003041861780171104,-62.88520239459578,0.8659465311434227
2019-05-01,TFSL,0.7241954436735029,0.0,0.008802519160871582,0.010878989708041263,0.07862968469084759,0.010594467333725932,0.0,7.3112471804137185,0.00027171342722226134,-62.80218603711034,1.4996117127766901
2019-06-01,TFSL,0.7386813459248884,0.0,0.008775973457352655,0.010673599605257466,0.07284469564752405,0.06356680400235448,0.0,7.402157403585656,0.0002422595225704741,-62.63428760916596,2.125465937029106
2019-07-01,TFSL,0.751019024044797,0.0,0.008763122441410424,0.010879407226020906,0.07423331178069484,0.05709240729841092,0.0,7.486064893739265,0.00022693786459001495,-62.44472937581392,2.3730480053271683
2019-08-01,TFSL,0.7557824268082126,0.0,0.008771858704657885,0.011553790820316647,0.08052740465936364,0.030606238964096644,0.0,7.549969453165148,0.00022751418034585593,-62.27463410143122,2.335501632486023
2019-09-01,TFSL,0.7520836759693476,0.0,0.00880957666006801,0.012681272594613009,0.08601389932166026,0.06062389640965282,0.0,7.570692039034533,0.0002456172703802151,-62.13132246677384,2.187693593234502
2019-10-01,TFSL,0.7445301168867985,0.0,0.008871245222111343,0.014041199048454545,0.08982580942739711,0.1336080047086523,0.0,7.544466356511034,0.0002768477424447553,-61.996157751803786,2.089567376492463
2019-11-01,TFSL,0.7397160100612848,0.0,0.008922145198447326,0.01502869584943952,0.09206412071266827,0.1942319011183049,0.0,7.521183977967841,0.0003056266244678169,-61.89067981272826,2.0652656588360263
2019-12-01,TFSL,0.7451508795691478,0.0,0.008913973891056788,0.01483097534976451,0.09377464775299092,0.15832842848734563,0.0,7.563694475661225,0.0003105988175161833,-61.8875752249558,2.1153050318652413
2020-01-01,TFSL,0.7710864748673839,0.0,0.008818725979693347,0.013059063921761567,0.07862426388094645,0.20247204237786942,0.0,7.714927261525661,0.000284309540412757,-62.095521244006825,2.229417986756998
2020-02-01,TFSL,0.8225307794503136,0.0,0.008679682743265721,0.010988784709547143,0.06493384246601384,0.2030606238964099,0.0,7.9152667008229045,0.00026513090007081126,-62.57832870601603,2.343719995133916
2020-03-01,TFSL,0.8799172151533097,0.0,0.008563529043430083,0.010426157166298928,0.081274387864913,-0.1012360211889346,0.0,8.063961637638325,0.0002983938034720219,-63.309122110744674,2.383738282134908
2020-04-01,TFSL,0.8998686153567202,0.0,0.008494971946314421,0.012415871503252763,0.10764351209230719,-0.1965862271924661,0.0,8.107603199632205,0.0003952914335846493,-64.23361579497794,2.3105874641376105
2020-05-01,TFSL,0.8696742990523306,0.0,0.008466529231385484,0.015138507379332634,0.1165079809344732,-0.09299587992937008,0.0,8.057832631162773,0.00040681321345433706,-65.23065840271822,2.1834170367062273
2020-06-01,TFSL,0.8112007985475138,0.0,0.00844504013315229,0.016212859624663845,0.1351684883012605,-0.15773984696880505,0.0,7.961013629916713,0.00015022902657406097,-66.19931218074716,2.0798351121712875
2020-07-01,TFSL,0.7665275806724146,0.0,0.008411148732647557,0.014021638249240005,0.11618029446577284,-0.1477339611536197,0.0,7.866238351123311,0.0,-66.97325996393967,2.06813935884984
2020-08-01,TFSL,0.7472079314124208,0.0,0.00838150877867204,0.010364173621555624,0.08077911966361707,-0.09064155385520889,0.0,7.791199412232908,0.0,-67.47313766332418,2.121089581116501
2020-09-01,TFSL,0.7527420948633204,0.0,0.00838766195374322,0.0081215274309404,0.06656720234969772,-0.13537374926427304,0.0,7.75807920911707,1.9911331075711276e-05,-67.6468096517006,2.1894456347563063
2020-10-01,TFSL,0.7709722885312313,0.0,0.008441121788968357,0.009201472305963356,0.07022474733766948,-0.07533843437316057,0.0,7.773391940829006,0.0018314598734964537,-67.53420748588611,2.2129737297273686
2020-11-01,TFSL,0.787075513636776,0.0,0.008491530885478655,0.012315283451840181,0.08543005456939871,0.012360211889346662,0.0,7.800668424662058,0.00272292264945341,-67.27577669641778,2.094898351573952
2020-12-01,TFSL,0.7896468795875382,0.0,0.008467125095031282,0.015081142118139835,0.10201496821782054,0.03766921718658045,0.0,7.790295397844896,1.0995065263796948e-05,-67.14743394516728,1.7392492842447522
2021-01-01,TFSL,0.7787758502054357,0.0,0.008317729640816457,0.015893237093084614,0.1080129771799131,0.04002354326074187,0.0,7.7089155952586585,0.0,-67.49973823036474,1.14462615452231
2021-02-01,TFSL,0.7612824121084062,0.0,0.008085017869304842,0.015007040830185558,0.09324702728130035,0.14949970570924087,0.0,7.590291480747941,0.0,-68.54573613941385,0.8576484462015258
2021-03-01,TFSL,0.7429812740292873,0.0,0.007857912015831,0.013507127506133067,0.08108985255227597,0.19894055326662752,0.0,7.491359113245838,0.0,-70.20930942364038,1.4181978728826639
2021-04-01,TFSL,0.7311567623757013,0.0,0.007638886119683223,0.011764462374519535,0.07378022242199585,0.15126545026486182,0.0,7.4201030444139375,0.0,-72.35971264094685,3.199985995434855
2021-05-01,TFSL,0.7320426756325545,0.0,0.007474934201729235,0.0103162408638874,0.05708658004518113,0.3042966450853444,0.0,7.374595807087462,0.0,-74.66788919466357,5.020553049941583
2021-06-01,TFSL,0.7462197634342064,0.0,0.007364065593566936,0.009347166429980184,0.05644703380480081,0.19482048263684537,0.0,7.326939093978181,0.0,-76.85467427280592,5.5519106875894035
2021-07-01,TFSL,0.766099927795581,0.0,0.007316665778322965,0.00910863958326203,0.05746170548738572,0.1465567981165392,0.0,7.2630930607961375,0.0,-78.43525610785989,3.8109220405504427
2021-08-01,TFSL,0.7822648193651002,0.0,0.007307663370053881,0.00937047210841589,0.05788669897852108,0.1765744555620954,0.0,7.186924572288418,0.0,-79.25502682709045,0.5705584540556535
2021-09-01,TFSL,0.7884777290790175,0.0,0.007309789471063386,0.009822315099175654,0.06402088642382452,0.12183637433784589,0.25,7.11499872999746,0.0,-79.40602147742197,-2.740103270223752
2021-10-01,TFSL,0.7853625642769068,0.0,0.007293879672727716,0.010135663628813041,0.06507234857614091,0.14537963507945872,0.5,7.062732010370889,0.0,-79.28871620624616,-4.681652766618121
2021-11-01,TFSL,0.775231767338982,0.0,0.00722940067419557,0.010024557512319586,0.06989204361031368,0.059446733372572114,0.75,7.039824414779624,0.0,-79.35727195669979,-4.008931523193603
2021-12-01,TFSL,0.7596791770703911,0.0,0.007093148556544551,0.009205130691183264,0.06476729926989255,0.051795173631548064,0.75,7.060198931201058,0.0,-80.07361751958517,0.5490797875964045
2017-03-01,TMHC,-0.6445625653537818,0.001984163101847638,0.18537895194811926,0.01205302659521954,0.08935638393744093,0.05911574764033789,0.0,2.049120599584509,5.0,4.299150944622866,24.554026461262637
2017-04-01,TMHC,-0.8222812826768908,0.0016628239582290902,0.21770397875161596,0.013920161618569397,0.11550493440692758,0.14754098360655754,0.0,1.7039110142374625,5.0,3.9765057799212333,9.654657460496821
2017-05-01,TMHC,-0.7306903870873946,0.0019916035718118004,0.2228672838973158,0.016944863915301436,0.15411868472103207,0.15499254843517152,0.3333333333333333,1.5537250738949455,5.0,3.8396652776649307,-1.1431857031853192
2017-06-01,TMHC,-0.45592354338024316,0.0026373316719758193,0.2133573629090629,0.02038006695454077,0.18853847558808792,0.19274714356681577,0.5,1.4854250661847714,5.0,3.648051890277229,-7.920139433839139
2017-07-01,TMHC,0.09078633831244609,0.0032792717227018743,0.20085800661301037,0.02326403577344539,0.23244785025017506,0.12369597615499273,0.75,1.463148871419392,5.0,3.749331956392551,-9.552802272617088
2017-08-01,TMHC,0.5204577263782637,0.003492921679050182,0.195879005678257,0.024864770030787575,0.27859810183831396,0.0044709388971684305,1.0,1.4605022536100227,5.0,3.9145797130049615,-5.4014598532607225
2017-09-01,TMHC,0.5476805701692965,0.0027609311176870293,0.21032152294196782,0.02392718496770747,0.24607000267188336,0.09538002980625948,0.75,1.457551007931575,5.0,3.9354628119786734,5.414125743709926
2017-10-01,TMHC,0.0009706884766072695,0.0014139146305988236,0.24708656767856088,0.020162438359995014,0.1919822012432432,0.19970193740685538,0.5,1.4337177512795742,5.0,3.6920824417873526,21.37901806087136
