fiscalDateEnding,Ticker,net_income_minus_taxes_over_net_income,pretax_non_operating_over_sales,sales_over_assets,income_to_equity,earnings_over_price,relative_price_evolution,net_income_to_common_over_net_income_smoothed,liabilities_over_equity,inventory_over_current_liabilities,working_capital_over_sales,dividend_per_share
2024-08-01,ATO,0.8031389648101604,-0.039630134736932617,0.02285487929712339,0.008717647150974383,0.10550935000430725,0.5452074222905094,0.0,1.0637075030593293,0.15744862787482458,0.6490516879557661,45.46147247251488
2024-09-01,ATO,0.8072799179463676,-0.03887868876378537,0.026114624779688712,0.011023165707176269,0.1262697902493343,0.6394043257298192,0.0,1.0723104897822107,0.1546337721571473,0.2679544167276301,43.217648711698935
2024-10-01,ATO,0.8065099889558683,-0.036021417118445115,0.0298305462846681,0.01538956124136444,0.17728542595324714,0.6402316511050703,0.0,1.0766656019596104,0.15111209205350912,0.050837244342978705,34.68452610447793
2024-11-01,ATO,0.7978115796433496,-0.030695670205961888,0.03539967684218756,0.0212567754208689,0.22615640643141688,0.7884410826143482,0.0,1.076864601268571,0.14387709586591693,0.14954668884544867,28.232978324452162
2024-12-01,ATO,0.7858436938523664,-0.024056993245742557,0.04438218939715387,0.027530888704423565,0.32015980266935845,0.6460229287318284,0.0,1.073246930221171,0.13025855259574004,0.37198474691351957,35.73879764801298
2025-01-01,ATO,0.7752843291750704,-0.01784930561015083,0.057811822701368636,0.03373163935918771,0.38507961800169793,0.6843162746720244,0.0,1.066341348330877,0.10920391650362447,0.4747016971216171,63.76542596221808
2025-02-01,ATO,0.7673404776346736,-0.01425252837046876,0.06951518288440835,0.037555188245948,0.40303556974567917,0.7980144190993972,0.0,1.0587145770445479,0.08975675434076252,0.41544922246723565,97.14778736768598
2025-03-01,ATO,0.7618202134115867,-0.01324889695063117,0.07229334530153596,0.036959757466243824,0.39161484907670224,0.8269708072331878,0.0,1.0536194912986905,0.08114582368592976,0.2974028551124701,115.06077568473938
2025-04-01,ATO,0.7585220055706413,-0.01484742920803646,0.06250223361097633,0.03070347665749254,0.31441466949750924,0.8984753575227513,0.0,1.0524150450943037,0.08667996894147456,0.23647894674137157,108.8323095931111
2025-05-01,ATO,0.7573100207730201,-0.01910009231801874,0.046024455943042004,0.021920482230362484,0.23420659374604028,0.8281527006264036,0.0,1.0573379038963906,0.10304132327775702,0.2685280286129354,86.39115574024608
2025-06-01,ATO,0.7589167772080186,-0.02555753993328358,0.03026696194107452,0.013920831852290459,0.15004551798216503,0.8214159082850729,0.0,1.0702870451592197,0.12303242071741342,0.3689195811670615,61.59582058807106
2025-07-01,ATO,0.7649403025676741,-0.026778313344547142,0.022470188937509326,0.01010597900633564,0.10819491498404706,0.842808178702281,0.0,1.0905897521934689,0.13638371978436786,0.39234388476161364,47.61385809618185
2025-08-01,ATO,0.7738375835550912,-0.0184028113349583,0.021538594757740413,0.010036567172877386,0.10139745103252733,0.9634794941496276,0.0,1.11382780303424,0.1419476052744997,0.1919644569060871,42.709056963391205
2025-09-01,ATO,0.780082974169544,-0.008633454466561805,0.025513301768169926,0.012905038686795158,0.12763806455612536,1.0180829689162039,0.0,1.1318637440085435,0.14078224590218075,-0.17919280299921062,43.36021622564192
2025-10-01,ATO,0.7794648050729464,-0.00402933278909703,0.031932158252725835,0.017498876845216452,0.1733168469071213,1.0295473348303985,0.0,1.1372778441280602,0.13491014908486113,-0.4895449910304775,45.2981897339219
2025-11-01,ATO,0.7720793169585815,-0.004218225292901319,0.039205753718171275,0.02306460127140068,0.22435750348349645,1.0845053776149394,0.0,1.1236017571182844,0.12472068127381897,-0.5285344723319392,44.53809594556561
2025-12-01,ATO,0.7616702178473475,-0.008328709169251854,0.04505561457252983,0.02821305377090298,0.2916085325597094,0.9812078950478667,0.0,1.0862998193923192,0.11024573765178493,-0.2780195780386619,37.369579853339886
2021-02-01,WGO,0.6935483870967742,-0.011598002586065252,0.4525747725368373,0.07329227347394425,0.5852883054196877,0.0,0.0,0.9692974264721488,0.8674934502169762,0.647677184760789,41.04511943379534
2021-03-01,WGO,0.6990564337371367,-0.012039234782742835,0.4743806201162008,0.07092563353453404,0.5228277281348185,0.10215517241379302,0.0,0.9392107540401533,0.9161789411146096,0.6304738701604906,42.48257953582244
2021-04-01,WGO,0.7020346083935666,-0.011511766678838672,0.4842637673807349,0.07000511685131289,0.5023913866066408,0.1487068965517242,0.0,0.9399111424084902,0.9152095640952869,0.6258148936992027,44.47749878332119
2021-05-01,WGO,0.7059781656413189,-0.010550233830902735,0.48527707764033196,0.07057108184246004,0.554450137578603,0.06264367816091965,0.0,0.9596677284416456,0.8866057879183196,0.6226088704567941,46.60761532267342
2021-06-01,WGO,0.7043993916039536,-0.009594613023205764,0.48320279689064727,0.07249432780675838,0.628889549517386,-0.023563218390804663,0.0,0.985760967286902,0.8511658275649969,0.638061003708514,48.78702985975144
2021-07-01,WGO,0.6999917994944345,-0.009172106899817165,0.4831641064386888,0.075496017949847,0.630449119695956,0.03261494252873587,0.0,1.0034815317697818,0.8296866140376074,0.6532696204136756,50.63304110303756
