timestamp,ticker,signal,return,success
2022-04-19,VAC,SELL,-0.0206674126242347,0
2022-04-20,VAC,BUY,0.016941538856446,1
2022-04-21,VAC,BUY,-0.0437388027429419,0
2022-04-22,VAC,BUY,-0.0208130081300812,0
2022-04-25,VAC,BUY,0.0188414511926239,1
2022-04-26,VAC,BUY,-0.0142677851905673,0
2022-04-27,VAC,BUY,0.0148207490486681,1
2022-04-28,VAC,BUY,-0.0005843396961433,0
2022-04-29,VAC,SELL,0.0306394027913015,1
2022-05-02,VAC,SELL,-0.0073080791149849,0
2022-05-03,VAC,SELL,0.0281382415254237,1
2022-05-04,VAC,BUY,0.0125153040402666,1
2022-05-05,VAC,BUY,-0.0433428145740214,0
2022-05-06,VAC,BUY,-0.0118396455030118,0
2022-05-09,VAC,BUY,-0.0502208291779454,0
2022-05-10,VAC,BUY,0.0333357862977408,1
2022-05-11,VAC,BUY,-0.0116925709396833,0
2022-05-12,VAC,BUY,-0.0133922108006369,0
2022-05-13,VAC,BUY,0.0230232390819482,1
2022-05-16,VAC,SELL,0.0111963946200972,1
2022-05-17,VAC,SELL,-0.0145681581685743,0
2022-05-18,VAC,BUY,-0.0194390447098027,0
2022-05-19,VAC,SELL,-0.0015814822802098,0
2022-05-20,VAC,BUY,-0.0407428329332016,0
2022-05-23,VAC,BUY,0.0152938606073847,1
2022-05-24,VAC,BUY,-0.0224286854903099,0
2022-05-25,VAC,BUY,0.0635479041916168,1
2022-05-26,VAC,BUY,0.0248665355436919,1
2022-05-27,VAC,BUY,0.0088093785999865,1
2022-05-31,VAC,BUY,0.0012878736528163,1
2022-06-01,VAC,BUY,-0.0189452468928451,0
2022-06-02,VAC,BUY,0.027789241986518,1
2022-06-03,VAC,SELL,-0.0013551971811897,0
2022-06-06,VAC,SELL,-0.0221221086605701,0
2022-06-07,VAC,BUY,0.0151866834670735,1
2022-06-08,VAC,BUY,-0.0069174517425389,0
2022-06-09,VAC,BUY,-0.0221881663113007,0
2022-06-10,VAC,SELL,0.0422682569575225,1
2022-06-13,VAC,BUY,-0.0491457815910288,0
2022-06-14,VAC,BUY,-0.0181432610744579,0
2022-06-15,VAC,BUY,0.0154394299287411,1
2022-06-16,VAC,BUY,-0.0889013363207169,0
2022-06-17,VAC,BUY,0.0394736842105263,1
2022-06-21,VAC,BUY,-0.0481555666833583,0
2022-06-22,VAC,BUY,0.013960980848398,1
2022-06-23,VAC,BUY,0.0033619393081482,1
2022-06-24,VAC,BUY,0.0493490499648135,1
2022-06-27,VAC,SELL,-0.0182001174201124,0
2022-06-28,VAC,BUY,-0.0226884606001463,0
2022-06-29,VAC,BUY,-0.0169617739533344,0
2022-06-30,VAC,BUY,0.001551456645406,1
2022-04-01,AMD,BUY,-0.0207277335264301,0
2022-04-04,AMD,SELL,-0.0050922978994271,0
2022-04-05,AMD,BUY,-0.0261202534530702,0
2022-04-06,AMD,BUY,-0.007467687888942,0
2022-04-07,AMD,BUY,-0.0019245573518091,0
2022-04-08,AMD,BUY,-0.0147302702175398,0
2022-04-11,AMD,BUY,-0.0124746450304258,0
2022-04-12,AMD,BUY,-0.0372545049605183,0
2022-04-13,AMD,BUY,0.0256033578174186,1
2022-04-14,AMD,BUY,-0.0539798719121683,0
2022-04-18,AMD,BUY,0.0202108008258176,1
2022-04-19,AMD,BUY,0.0379611286609198,1
2022-04-20,AMD,BUY,-0.0390433360588717,0
2022-04-21,AMD,BUY,-0.0558007566204287,0
2022-04-22,AMD,SELL,0.0209930023325558,1
2022-04-25,AMD,BUY,0.0092365902515023,1
2022-04-26,AMD,BUY,-0.0510363271673723,0
2022-04-27,AMD,BUY,0.007833827893175,1
2022-04-28,AMD,BUY,0.0342679127725856,1
2022-04-29,AMD,BUY,-0.0287336740488359,0
2022-05-02,AMD,BUY,0.0488587939991828,1
2022-05-03,AMD,BUY,0.0142459654980523,1
2022-05-04,AMD,BUY,0.0126298635159909,1
2022-05-05,AMD,BUY,-0.0387096774193548,0
2022-05-06,AMD,BUY,0.0105999576001695,1
2022-05-09,AMD,BUY,-0.0700479190222365,0
2022-05-10,AMD,BUY,-0.0050459744337295,0
2022-05-11,AMD,BUY,0.0009107468123861,1
2022-05-12,AMD,BUY,0.0053117782909931,1
2022-05-13,AMD,BUY,0.0772366930917328,1
2022-05-16,AMD,SELL,-0.0040485829959513,0
2022-05-17,AMD,BUY,0.0468941561095219,1
2022-05-18,AMD,SELL,0.0371999999999999,1
2022-05-19,AMD,BUY,-0.0002068466232288,0
2022-05-20,AMD,BUY,-0.0496518778269045,0
2022-05-23,AMD,BUY,0.03720270565132,1
2022-05-24,AMD,BUY,-0.0149124702831209,0
2022-05-25,AMD,BUY,0.0246060270942771,1
2022-05-26,AMD,SELL,-0.081125465294504,0
2022-05-27,AMD,SELL,-0.0211703614939085,0
2022-05-31,AMD,BUY,-0.0055647759445475,0
2022-06-01,AMD,BUY,-0.0089102124742974,0
2022-06-02,AMD,BUY,0.0774955348283389,1
2022-06-03,AMD,BUY,0.0047258979206049,1
2022-06-06,AMD,BUY,-0.0241987623533757,0
2022-06-07,AMD,SELL,-0.0099769762087491,0
2022-06-08,AMD,SELL,0.025533135698575,1
2022-06-09,AMD,BUY,-0.0272718322339273,0
2022-06-10,AMD,SELL,0.0404776361060514,1
2022-06-13,AMD,BUY,-0.0467893929432392,0
2022-06-14,AMD,SELL,0.0048049422262899,1
2022-06-15,AMD,BUY,0.0159271899886233,1
2022-06-16,AMD,BUY,-0.0528685212974719,0
2022-06-17,AMD,BUY,-0.0075434967757635,0
2022-06-21,AMD,BUY,-0.0045146726862301,0
2022-06-22,AMD,BUY,-0.0077014218009479,0
2022-06-23,AMD,BUY,-0.0223566387949948,0
2022-06-24,AMD,BUY,0.0421254188606988,1
2022-06-27,AMD,BUY,-0.0136798122603171,0
2022-06-28,AMD,SELL,0.0575195426437987,1
2022-06-29,AMD,BUY,-0.019610307982401,0
2022-06-30,AMD,SELL,0.0162099575453493,1
2022-04-01,DVA,SELL,-0.0083922261484099,0
2022-04-04,DVA,BUY,-0.0078070175438596,0
2022-04-05,DVA,BUY,0.0146575464155637,1
2022-04-06,DVA,BUY,0.0202809482001754,1
2022-04-07,DVA,BUY,0.02151002073255,1
2022-04-08,DVA,BUY,0.027957894736842,1
2022-04-11,DVA,BUY,-0.017042647785279,0
2022-04-12,DVA,BUY,0.0021856086079354,1
2022-04-13,DVA,SELL,-0.0132639355271994,0
2022-04-14,DVA,BUY,0.002062706270627,1
2022-04-18,DVA,SELL,0.0111690245718541,1
2022-04-19,DVA,SELL,-0.0122380553227159,0
2022-04-20,DVA,SELL,-0.0160586346042986,0
2022-04-21,DVA,SELL,0.009848240232483,1
2022-04-22,DVA,BUY,-0.0827432899720072,0
2022-04-25,DVA,SELL,-0.0121413796204695,0
2022-04-26,DVA,BUY,-0.008760838150289,0
2022-04-27,DVA,SELL,0.0121594441396964,1
2022-04-28,DVA,BUY,0.0100165410770079,1
2022-04-29,DVA,BUY,-0.0051409161847057,0
2022-05-02,DVA,BUY,-0.0156092186208796,0
2022-05-03,DVA,BUY,-0.0007436326454731,0
2022-05-04,DVA,BUY,0.0228007015600479,1
2022-05-05,DVA,SELL,0.0294064258486114,1
2022-05-06,DVA,BUY,0.0647362978283349,1
2022-05-09,DVA,BUY,0.0237371260421775,1
2022-05-10,DVA,BUY,0.0006656523392925,1
2022-05-11,DVA,BUY,-0.0272199486056914,0
2022-05-12,DVA,BUY,0.0116827017474965,1
2022-05-13,DVA,BUY,-0.0302413492294272,0
2022-05-16,DVA,BUY,0.0015037593984962,1
2022-05-17,DVA,BUY,-0.0142686090600677,0
2022-05-18,DVA,BUY,-0.0341164453524004,0
2022-05-19,DVA,BUY,0.0043691389599317,1
2022-05-20,DVA,BUY,-0.0027458020910338,0
2022-05-23,DVA,BUY,-0.0145336679213718,0
2022-05-24,DVA,BUY,-0.0109063955950868,0
2022-05-25,DVA,BUY,0.0214086919289231,1
2022-05-26,DVA,BUY,0.017225180081428,1
2022-05-27,DVA,BUY,-0.0034651447207501,0
2022-05-31,DVA,BUY,0.0122521025854012,1
2022-06-01,DVA,BUY,-0.0273246329526916,0
2022-06-02,DVA,BUY,0.0153055875877973,1
2022-06-03,DVA,BUY,0.0002068680182043,1
2022-06-06,DVA,BUY,-0.0121649484536083,0
2022-06-07,DVA,BUY,0.0080363751718304,1
2022-06-08,DVA,BUY,-0.0143596241157216,0
2022-06-09,DVA,BUY,0.0058020844525626,1
2022-06-10,DVA,BUY,0.0127187737797586,1
2022-06-13,DVA,HOLD,0.0,0
2022-06-14,DVA,BUY,0.0045779365788297,1
2022-06-15,DVA,BUY,-0.0021031658180207,0
2022-06-16,DVA,BUY,-0.0095731501295191,0
2022-06-17,DVA,BUY,0.0157793166080145,1
2022-06-21,DVA,BUY,-0.1583665338645418,0
2022-06-22,DVA,BUY,0.0722554890219559,1
2022-06-23,DVA,BUY,-0.0258749999999999,0
2022-06-24,DVA,BUY,-0.0136184294259894,0
2022-06-27,DVA,BUY,0.0222622571097671,1
2022-06-28,DVA,BUY,-0.0024539877300613,0
2022-06-29,DVA,BUY,0.001229105211406,1
2022-06-30,DVA,BUY,-0.008678403173816,0
2022-04-01,WGO,BUY,-0.0255233198677928,0
2022-04-04,WGO,BUY,0.0281344410876133,1
2022-04-05,WGO,BUY,-0.014554163596168,0
2022-04-06,WGO,SELL,0.0047447333459859,1
2022-04-07,WGO,BUY,0.0093959731543624,1
2022-04-08,WGO,BUY,0.0375355450236966,1
2022-04-11,WGO,BUY,0.0182825484764543,1
2022-04-12,WGO,BUY,-0.0178926441351887,0
2022-04-13,WGO,BUY,0.0171407731582785,1
2022-04-14,WGO,BUY,0.0050341603739662,1
2022-04-18,WGO,BUY,0.0152877697841726,1
2022-04-19,WGO,BUY,0.0275715800636267,1
2022-04-20,WGO,BUY,-0.0290607161390762,0
2022-04-21,WGO,BUY,-0.0271919121492068,0
2022-04-22,WGO,BUY,-0.003421573924005,0
2022-04-25,WGO,BUY,0.0154545454545454,1
2022-04-26,WGO,BUY,-0.0207310420076377,0
2022-04-27,WGO,BUY,-0.013780260707635,0
2022-04-28,WGO,BUY,0.0031686859273066,1
2022-04-29,WGO,BUY,-0.007465472191116,0
2022-05-02,WGO,BUY,0.0431640996387145,1
2022-05-03,WGO,BUY,0.0438276113951789,1
2022-05-04,WGO,BUY,0.0504127876339363,1
2022-05-05,WGO,BUY,-0.0316053511705685,0
2022-05-06,WGO,BUY,-0.0064147018030512,0
2022-05-09,WGO,BUY,0.0191150442477875,1
2022-05-10,WGO,BUY,-0.0373493975903614,0
2022-05-11,WGO,BUY,-0.0436486727240335,0
2022-05-12,WGO,BUY,0.0003748125937032,1
2022-05-13,WGO,BUY,0.0094461937395813,1
2022-05-16,WGO,BUY,-0.0698106201262532,0
2022-05-17,WGO,BUY,0.0436921865774453,1
2022-05-18,WGO,BUY,-0.038543071882829,0
2022-05-19,WGO,BUY,-0.0207373271889401,0
2022-05-20,WGO,BUY,-0.0359574468085105,0
2022-05-23,WGO,BUY,-0.0106800348735833,0
2022-05-24,WGO,BUY,-0.0214364640883977,0
2022-05-25,WGO,BUY,0.1048423937871173,1
2022-05-26,WGO,BUY,0.0071868583162216,1
2022-05-27,WGO,BUY,0.0081449806556709,1
2022-05-31,WGO,BUY,0.0129045473166735,1
2022-06-01,WGO,BUY,-0.0284803823939454,0
2022-06-02,WGO,BUY,0.0114262395429504,1
2022-06-03,WGO,BUY,-0.0198120915032679,0
2022-06-06,WGO,BUY,0.0250307755437012,1
2022-06-07,WGO,BUY,0.0059039087947882,1
2022-06-08,WGO,BUY,-0.0081918081918081,0
2022-06-09,WGO,BUY,0.0020247013565499,1
2022-06-10,WGO,BUY,-0.0319917440660475,0
2022-06-13,WGO,BUY,-0.005955006616674,0
2022-06-14,WGO,BUY,0.0223401902234018,1
2022-06-15,WGO,BUY,0.0070167977886455,1
2022-06-16,WGO,BUY,-0.0304347826086956,0
2022-06-17,WGO,BUY,0.0004426737494467,1
2022-06-21,WGO,BUY,-0.0188679245283019,0
2022-06-22,WGO,BUY,0.0364181662382177,1
2022-06-23,WGO,BUY,0.0397938144329896,1
2022-06-24,WGO,BUY,0.0160523186682521,1
2022-06-27,WGO,BUY,-0.0075944560470856,0
2022-06-28,WGO,BUY,-0.0303963062716429,0
2022-06-29,WGO,BUY,0.0056191049568533,1
2022-06-30,WGO,BUY,-0.0219536757301107,0
2022-04-01,PCB,SELL,0.0134841235319703,1
2022-04-04,PCB,SELL,0.0137900355871885,1
2022-04-05,PCB,SELL,0.0153915799004074,1
2022-04-06,PCB,HOLD,0.0,0
2022-04-07,PCB,SELL,0.0042392840320301,1
2022-04-08,PCB,SELL,-0.0099478919943155,0
2022-04-11,PCB,BUY,-0.0075757575757575,0
2022-04-12,PCB,SELL,-0.0009510223490251,0
2022-04-13,PCB,SELL,-0.0239923224568138,0
2022-04-14,PCB,BUY,-0.0051862329090051,0
2022-04-18,PCB,BUY,0.0107627515208236,1
2022-04-19,PCB,BUY,0.0162037037037036,1
2022-04-20,PCB,SELL,0.0004562043795621,1
2022-04-21,PCB,SELL,0.0004553734061931,1
2022-04-22,PCB,SELL,-0.0082682590721175,0
2022-04-25,PCB,HOLD,0.0,0
2022-04-26,PCB,SELL,0.0273274664196387,1
2022-04-27,PCB,SELL,0.0014367816091952,1
2022-04-28,PCB,SELL,-0.0076591670655816,0
2022-04-29,PCB,BUY,0.0239808153477218,1
2022-05-02,PCB,SELL,0.0098870056497173,1
2022-05-03,PCB,SELL,-0.0217391304347826,0
2022-05-04,PCB,SELL,0.0150753768844221,1
2022-05-05,PCB,BUY,-0.0111317254174396,0
2022-05-06,PCB,SELL,-0.0062320230105464,0
2022-05-09,PCB,SELL,0.0071770334928228,1
2022-05-10,PCB,BUY,-0.0655737704918033,0
2022-05-11,PCB,BUY,0.0,0
2022-05-12,PCB,BUY,0.0161616161616161,1
2022-05-13,PCB,HOLD,0.0,0
2022-05-16,PCB,BUY,-0.0192687747035571,0
2022-05-17,PCB,SELL,-0.000499001996008,0
2022-05-18,PCB,BUY,-0.0164999999999999,0
2022-05-19,PCB,SELL,0.0295918367346939,1
2022-05-20,PCB,BUY,-0.0057561486132914,0
2022-05-23,PCB,SELL,-0.0046487603305785,0
2022-05-24,PCB,BUY,-0.0211013896037056,0
2022-05-25,PCB,BUY,-0.0088819226750262,0
2022-05-26,PCB,SELL,0.0020986358866736,1
2022-05-27,PCB,BUY,0.0715404699738904,1
2022-05-31,PCB,SELL,0.0234032179424671,1
2022-06-01,PCB,SELL,-0.0029821073558647,0
2022-06-02,PCB,BUY,0.0258964143426296,1
2022-06-03,PCB,SELL,-0.0096993210475266,0
2022-06-06,PCB,SELL,-0.0004764173415913,0
2022-06-07,PCB,SELL,0.0033412887828162,1
2022-06-08,PCB,BUY,-0.019175455417066,0
2022-06-09,PCB,SELL,0.0133663366336633,1
2022-06-10,PCB,SELL,0.0160240360540811,1
2022-06-13,PCB,SELL,0.0339331619537275,1
2022-06-14,PCB,BUY,0.0132205182443151,1
2022-06-15,PCB,HOLD,0.0,0
2022-06-16,PCB,BUY,-0.0199684708355229,0
2022-06-17,PCB,BUY,0.0455032119914347,1
2022-06-21,PCB,BUY,-0.0332326283987915,0
2022-06-22,PCB,BUY,-0.00844327176781,0
2022-06-23,PCB,BUY,-0.0195974576271185,0
2022-06-24,PCB,SELL,0.0310658810926621,1
2022-06-27,PCB,BUY,0.034896401308615,1
2022-06-28,PCB,SELL,0.0131717597471022,1
2022-06-29,PCB,BUY,0.0032154340836012,1
2022-06-30,PCB,BUY,0.0130151843817786,1
2022-04-01,IT,SELL,-0.000233808744447,0
2022-04-04,IT,SELL,-0.0009666666666667,0
2022-04-05,IT,BUY,-0.008266391120296,0
2022-04-06,IT,SELL,-0.0052886583867886,0
2022-04-07,IT,SELL,-0.0038827015428629,0
2022-04-08,IT,SELL,-0.0163122732051412,0
2022-04-11,IT,SELL,0.026791130282402,1
2022-04-12,IT,BUY,-0.0049499845312983,0
2022-04-13,IT,SELL,-0.0218647292855907,0
2022-04-14,IT,SELL,0.0117686060003313,1
2022-04-18,IT,SELL,-0.004973786799301,0
2022-04-19,IT,HOLD,0.0,0
2022-04-20,IT,SELL,-3.225806451609969e-05,0
2022-04-21,IT,BUY,-0.0264191930485895,0
2022-04-22,IT,SELL,0.0312427755209882,1
2022-04-25,IT,SELL,-0.0224934851186394,0
2022-04-26,IT,SELL,0.0245987853289451,1
2022-04-27,IT,SELL,-0.0035794960903561,0
2022-04-28,IT,SELL,-0.0205079126362921,0
2022-04-29,IT,SELL,0.014015202931994,1
2022-05-02,IT,BUY,0.003494446943224,1
2022-05-03,IT,SELL,0.0303521539681992,1
2022-05-04,IT,BUY,-0.0084616746326783,0
2022-05-05,IT,SELL,0.0614717049358163,1
2022-05-06,IT,BUY,-0.0197363319115935,0
2022-05-09,IT,BUY,-0.0396083309924154,0
2022-05-10,IT,HOLD,0.0,0
2022-05-11,IT,BUY,-0.0125862277623138,0
2022-05-12,IT,BUY,0.0222534164567936,1
2022-05-13,IT,BUY,0.0200399201596806,1
2022-05-16,IT,BUY,-0.0008673368815296,0
2022-05-17,IT,SELL,0.0120944295848355,1
2022-05-18,IT,SELL,0.0433673469387754,1
2022-05-19,IT,SELL,-0.0433888632453527,0
2022-05-20,IT,BUY,-0.0025530556885272,0
2022-05-23,IT,BUY,-0.0103239587041652,0
2022-05-24,IT,BUY,0.0038414880711685,1
2022-05-25,IT,SELL,-0.0142909341886241,0
2022-05-26,IT,BUY,0.0239198147112851,1
2022-05-27,IT,SELL,-0.0278763109191855,0
2022-05-31,IT,SELL,0.0041367793844169,1
2022-06-01,IT,BUY,-0.0120810452565801,0
2022-06-02,IT,SELL,-0.0250792075428483,0
2022-06-03,IT,BUY,0.0083909740333372,1
2022-06-06,IT,BUY,-0.0070631970260222,0
2022-06-07,IT,SELL,-0.0108144899039552,0
2022-06-08,IT,BUY,-0.014185467441334,0
2022-06-09,IT,BUY,-0.0153739718656314,0
2022-06-10,IT,BUY,-0.0123240138794719,0
2022-06-13,IT,SELL,0.0347544790975447,1
2022-06-14,IT,BUY,0.0029498525073746,1
2022-06-15,IT,BUY,-0.0128140703517588,0
2022-06-16,IT,BUY,-0.0216992665036674,0
2022-06-17,IT,BUY,0.0235524152335244,1
2022-06-21,IT,BUY,-0.0025654181631605,0
2022-06-22,IT,SELL,-0.0133737286301665,0
2022-06-23,IT,BUY,0.0245177190447863,1
2022-06-24,IT,BUY,0.0313564539298173,1
2022-06-27,IT,BUY,-0.0128878281622912,0
2022-06-28,IT,BUY,-0.0352206326818456,0
2022-06-29,IT,BUY,0.0005833333333332,1
2022-06-30,IT,BUY,0.0189180079211258,1
2022-04-01,HALO,BUY,0.0402499999999999,1
2022-04-04,HALO,BUY,0.001196744853997,1
2022-04-05,HALO,SELL,0.0116805721096543,1
2022-04-06,HALO,SELL,-0.0224746254229096,0
2022-04-07,HALO,SELL,0.0075847357193647,1
2022-04-08,HALO,SELL,-0.0096315916205152,0
2022-04-11,HALO,SELL,0.0057664584334453,1
2022-04-12,HALO,SELL,0.0016790597265531,1
2022-04-13,HALO,SELL,0.0067081935793004,1
2022-04-14,HALO,SELL,-0.0139122091628689,0
2022-04-18,HALO,SELL,0.0066634935744883,1
2022-04-19,HALO,SELL,-0.0126250595521677,0
2022-04-20,HALO,SELL,-0.0166666666666666,0
2022-04-21,HALO,SELL,-0.0013789933348656,0
2022-04-22,HALO,SELL,-0.0060087820660965,0
2022-04-25,HALO,SELL,-0.0243398392652124,0
2022-04-26,HALO,BUY,-0.0343742979105819,0
2022-04-27,HALO,SELL,0.0237154150197627,1
2022-04-28,HALO,SELL,0.0223792697290931,1
2022-04-29,HALO,SELL,0.0352998065764023,1
2022-05-02,HALO,SELL,-0.0149068322981366,0
2022-05-03,HALO,SELL,-0.0004887585532745,0
2022-05-04,HALO,BUY,0.0097537186052182,1
2022-05-05,HALO,SELL,0.0182748538011695,1
2022-05-06,HALO,SELL,0.0158013544018057,1
2022-05-09,HALO,BUY,-0.03213267685929,0
2022-05-10,HALO,BUY,-0.0015682174594875,0
2022-05-11,HALO,SELL,-0.00051867219917,0
2022-05-12,HALO,BUY,0.0230607966457023,1
2022-05-13,HALO,SELL,-0.017367228794362,0
2022-05-16,HALO,BUY,0.0221895304646316,1
2022-05-17,HALO,BUY,0.0518097941802696,1
2022-05-18,HALO,SELL,0.0146654445462878,1
2022-05-19,HALO,HOLD,0.0,0
2022-05-20,HALO,SELL,0.0009017132551848,1
2022-05-23,HALO,SELL,0.0138589193157298,1
2022-05-24,HALO,SELL,-0.0172492056286881,0
2022-05-25,HALO,SELL,-0.0332589285714286,0
2022-05-26,HALO,SELL,0.0002124012280653,1
2022-05-27,HALO,SELL,-0.0327132777421422,0
2022-05-31,HALO,SELL,0.05,1
2022-06-01,HALO,SELL,0.0164644714038127,1
2022-06-02,HALO,SELL,-0.0010960105217011,0
2022-06-03,HALO,SELL,-0.0019767186470458,0
2022-06-06,HALO,BUY,-0.0336956521739129,0
2022-06-07,HALO,SELL,-0.0444948921679909,0
2022-06-08,HALO,SELL,-0.0036932435368238,0
2022-06-09,HALO,SELL,0.0202570246133739,1
2022-06-10,HALO,SELL,0.006578947368421,1
2022-06-13,HALO,SELL,-0.0051305970149253,0
2022-06-14,HALO,SELL,-0.0050726308508186,0
2022-06-15,HALO,SELL,-0.0187171878566537,0
2022-06-16,HALO,SELL,0.0107847636530518,1
2022-06-17,HALO,SELL,-0.0075325268203606,0
2022-06-21,HALO,SELL,-0.0234846790427196,0
2022-06-22,HALO,SELL,-0.0154867256637167,0
2022-06-23,HALO,SELL,-0.0107991360691144,0
2022-06-24,HALO,SELL,0.0126315789473684,1
2022-06-27,HALO,SELL,0.0040228668219351,1
2022-06-28,HALO,SELL,0.0298792116973934,1
2022-06-29,HALO,SELL,0.012216404886562,1
2022-06-30,HALO,SELL,0.0230905861456482,1
2022-04-01,EPM,SELL,-0.0779610194902549,0
2022-04-04,EPM,SELL,0.0225464190981432,1
2022-04-05,EPM,SELL,0.0432432432432432,1
2022-04-06,EPM,SELL,0.0183356840620592,1
2022-04-07,EPM,SELL,-0.0230880230880231,0
2022-04-08,EPM,SELL,-0.0126939351198871,0
2022-04-11,EPM,SELL,0.0098314606741573,1
2022-04-12,EPM,SELL,0.0028208744710859,1
2022-04-13,EPM,SELL,0.008415147265077,1
2022-04-14,EPM,SELL,0.0154929577464787,1
2022-04-18,EPM,SELL,-0.0028571428571427,0
2022-04-19,EPM,SELL,-0.0258620689655172,0
2022-04-20,EPM,SELL,-0.0379746835443037,0
2022-04-21,EPM,SELL,0.0536912751677852,1
2022-04-22,EPM,SELL,0.0217076700434153,1
2022-04-25,EPM,SELL,0.0439882697947215,1
2022-04-26,EPM,SELL,0.0199386503067484,1
2022-04-27,EPM,SELL,0.0015576323987538,1
2022-04-28,EPM,SELL,-0.0153374233128835,0
2022-04-29,EPM,SELL,0.0439393939393939,1
2022-05-02,EPM,SELL,0.0031847133757962,1
2022-05-03,EPM,SELL,-0.036741214057508,0
2022-05-04,EPM,SELL,-0.0448430493273542,0
2022-05-05,EPM,SELL,0.0241134751773049,1
2022-05-06,EPM,SELL,0.0100574712643678,1
2022-05-09,EPM,SELL,0.0548148148148148,1
2022-05-10,EPM,SELL,0.0500736377025036,1
2022-05-11,EPM,SELL,-0.0015624999999999,0
2022-05-12,EPM,BUY,-0.0140845070422534,0
2022-05-13,EPM,SELL,0.009433962264151,1
2022-05-16,EPM,SELL,-0.047244094488189,0
2022-05-17,EPM,SELL,-0.0089285714285715,0
2022-05-18,EPM,SELL,0.0354505169867059,1
2022-05-19,EPM,SELL,-0.0188087774294671,0
2022-05-20,EPM,SELL,0.004594180704441,1
2022-05-23,EPM,SELL,-0.0030349013657056,0
2022-05-24,EPM,SELL,-0.0365296803652967,0
2022-05-25,EPM,SELL,-0.0414814814814815,0
2022-05-26,EPM,SELL,-0.0042372881355932,0
2022-05-27,EPM,SELL,-0.005610098176718,0
2022-05-31,EPM,SELL,0.002721088435374,1
2022-06-01,EPM,SELL,-0.014745308310992,0
2022-06-02,EPM,SELL,-0.0367847411444142,0
2022-06-03,EPM,SELL,-0.0185430463576159,0
2022-06-06,EPM,SELL,0.0649350649350649,1
2022-06-07,EPM,SELL,-0.049645390070922,0
2022-06-08,EPM,SELL,0.0201884253028263,1
2022-06-09,EPM,SELL,0.0096551724137931,1
2022-06-10,EPM,SELL,-0.0589060308555399,0
2022-06-13,EPM,SELL,0.0664857530529172,1
2022-06-14,EPM,SELL,0.0432900432900432,1
2022-06-15,EPM,SELL,-0.0090225563909773,0
2022-06-16,EPM,SELL,0.0167173252279635,1
2022-06-17,EPM,SELL,0.0775193798449612,1
2022-06-21,EPM,SELL,0.0,0
2022-06-22,EPM,SELL,0.0152542372881357,1
2022-06-23,EPM,SELL,0.0500863557858376,1
2022-06-24,EPM,SELL,-0.0178571428571429,0
2022-06-27,EPM,SELL,-0.0243055555555556,0
2022-06-28,EPM,BUY,-0.0375816993464052,0
2022-06-29,EPM,SELL,0.0470588235294118,1
2022-06-30,EPM,BUY,-0.0249999999999999,0
2022-04-01,PB,BUY,-0.0118233618233617,0
2022-04-04,PB,BUY,-0.0033333333333333,0
2022-04-05,PB,BUY,-0.0048118985126858,0
2022-04-06,PB,BUY,0.0019182529142689,1
2022-04-07,PB,BUY,-0.0112726194007713,0
2022-04-08,PB,BUY,-0.00776003581555,0
2022-04-11,PB,BUY,0.0012003000750187,1
2022-04-12,PB,BUY,-0.0093009300930091,0
2022-04-13,PB,BUY,0.0169825625473842,1
2022-04-14,PB,BUY,-0.0058096231193207,0
2022-04-18,PB,BUY,0.0030025521693439,1
2022-04-19,PB,BUY,0.0254502158059236,1
2022-04-20,PB,BUY,-0.0041810841983853,0
2022-04-21,PB,BUY,-0.0226583922643961,0
2022-04-22,PB,BUY,-0.0209012748295285,0
2022-04-25,PB,BUY,0.0176533252168621,1
2022-04-26,PB,BUY,-0.0136384300651612,0
2022-04-27,PB,BUY,0.0025902788358982,1
2022-04-28,PB,BUY,0.0063129415301368,1
2022-04-29,PB,BUY,-0.0225743758409329,0
2022-05-02,PB,BUY,0.0220868240670219,1
2022-05-03,PB,BUY,0.007858837485172,1
2022-05-04,PB,BUY,0.0181015452538631,1
2022-05-05,PB,SELL,0.0042434884401522,1
2022-05-06,PB,SELL,-0.0095771327537938,0
2022-05-09,PB,BUY,0.0151716011194579,1
2022-05-10,PB,BUY,-0.0176377042070261,0
2022-05-11,PB,BUY,-0.012465170846165,0
2022-05-12,PB,BUY,0.0138578453285651,1
2022-05-13,PB,BUY,-0.0129624235362656,0
2022-05-16,PB,BUY,-0.0064591896652965,0
2022-05-17,PB,SELL,-0.0317552804078658,0
2022-05-18,PB,SELL,0.0073737946681791,1
2022-05-19,PB,BUY,0.0095430884904568,1
2022-05-20,PB,BUY,-0.0109874429223743,0
2022-05-23,PB,BUY,0.0014180374361884,1
2022-05-24,PB,BUY,-0.0056641178136506,0
2022-05-25,PB,BUY,0.0170952449360723,1
2022-05-26,PB,BUY,-0.0030709101060859,0
2022-05-27,PB,BUY,0.0163773796192609,1
2022-05-31,PB,BUY,0.0082047003198442,1
2022-06-01,PB,SELL,0.0085647188838237,1
2022-06-02,PB,BUY,0.0169821826280623,1
2022-06-03,PB,SELL,0.0089359362111629,1
2022-06-06,PB,SELL,0.0074247215729411,1
2022-06-07,PB,BUY,0.0211345939933258,1
2022-06-08,PB,BUY,-0.006196640044065,0
2022-06-09,PB,BUY,-0.0307905686546463,0
2022-06-10,PB,BUY,-0.0061215566243988,0
2022-06-13,PB,BUY,0.0058226336219767,1
